Event Time, Symbol, Aggregate Trade ID, Price, Quantity, First Trade ID, Trade Time, Is Buyer Maker
1737101181346, SWARMSUSDT,3645708,0.1749,72972.0,1737101181341,True
1737101183986, SWARMSUSDT,3645735,0.1747,69287.0,1737101183910,True
1737101188629, SWARMSUSDT,3645769,0.1744,67710.0,1737101188625,True
1737101188780, SWARMSUSDT,3645770,0.1743,59110.0,1737101188625,True
1737101189141, SWARMSUSDT,3645776,0.1744,61004.0,1737101189131,False
1737101202535, SWARMSUSDT,3645842,0.1744,205388.0,1737101202380,True
1737101214241, PNUTUSDT,138469038,0.61611,17088.0,1737101214236,False
1737101214246, PNUTUSDT,138469060,0.61628,20067.0,1737101214241,True
1737101214427, PNUTUSDT,138469082,0.61628,47353.0,1737101214272,True
1737101214708, PNUTUSDT,138469083,0.61628,27896.0,1737101214554,True
1737101221318, PNUTUSDT,138469130,0.61626,21323.0,1737101221312,True
1737101223244, SWARMSUSDT,3645914,0.1748,72223.0,1737101223089,False
1737101233816, PNUTUSDT,138469303,0.6166,35462.0,1737101233758,False
1737101235621, PNUTUSDT,138469420,0.61712,20372.0,1737101235617,False
1737101235623, PNUTUSDT,138469422,0.61712,22329.0,1737101235618,False
1737101247854, SWARMSUSDT,3646016,0.175,137327.0,1737101247846,False
1737101249043, SWARMSUSDT,3646028,0.1749,82933.0,1737101249037,True
1737101265720, SWARMSUSDT,3646087,0.1752,239312.0,1737101265672,False
1737101268796, SWARMSUSDT,3646100,0.1754,113095.0,1737101268780,False
1737101282123, SWARMSUSDT,3646183,0.1753,62041.0,1737101282040,False
1737101286628, SWARMSUSDT,3646216,0.1749,73982.0,1737101286492,True
1737101287678, SWARMSUSDT,3646223,0.1751,80081.0,1737101287666,False
1737101295711, SWARMSUSDT,3646250,0.1749,115502.0,1737101295556,True
1737101296440, SWARMSUSDT,3646254,0.1749,173204.0,1737101296284,True
1737101297269, SWARMSUSDT,3646266,0.1748,75293.0,1737101297139,True
1737101311916, SWARMSUSDT,3646328,0.1748,162327.0,1737101311906,False
1737101314716, SWARMSUSDT,3646353,0.1747,65115.0,1737101314561,False
1737101325168, SWARMSUSDT,3646379,0.1746,113314.0,1737101325163,False
1737101325168, SWARMSUSDT,3646380,0.1747,77918.0,1737101325163,False
1737101330186, SWARMSUSDT,3646404,0.1748,77003.0,1737101330181,False
1737101330416, SWARMSUSDT,3646414,0.1752,61661.0,1737101330303,False
1737101336758, SWARMSUSDT,3646453,0.1746,78015.0,1737101336753,True
1737101336760, SWARMSUSDT,3646454,0.1745,57642.0,1737101336753,True
1737101344443, SWARMSUSDT,3646504,0.1743,135813.0,1737101344434,False
1737101353943, SWARMSUSDT,3646528,0.1744,58381.0,1737101353806,False
1737101356216, SWARMSUSDT,3646534,0.1745,247242.0,1737101356060,False
1737101367525, PNUTUSDT,138472084,0.61601,38828.0,1737101367517,False
1737101375141, SWARMSUSDT,3646600,0.174,69896.0,1737101375020,True
1737101387228, SWARMSUSDT,3646635,0.1742,74526.0,1737101387150,False
1737101398991, PNUTUSDT,138472635,0.61701,20559.0,1737101398984,False
1737101399254, SWARMSUSDT,3646663,0.1745,552336.0,1737101399191,False
1737101403086, PNUTUSDT,138472745,0.617,32682.0,1737101403081,True
1737101404743, SWARMSUSDT,3646687,0.1742,86962.0,1737101404738,False
1737101406928, SWARMSUSDT,3646694,0.1741,57841.0,1737101406774,True
1737101409594, PNUTUSDT,138472875,0.61762,26973.0,1737101409586,True
1737101419562, SWARMSUSDT,3646721,0.1739,113819.0,1737101419408,True
1737101446378, PNUTUSDT,138473713,0.61835,24696.0,1737101446373,True
1737101446379, PNUTUSDT,138473714,0.61834,20570.0,1737101446374,True
1737101446458, PNUTUSDT,138473719,0.61832,40090.0,1737101446397,True
1737101458100, PNUTUSDT,138474089,0.61887,22216.0,1737101457988,True
1737101458244, PNUTUSDT,138474097,0.6188,18224.0,1737101458240,True
